input/g45.rud	|V| = 1000	|E| = 9990	Greedy-2 Cut Value = 5327		Local Cut Value = 6344	Local Search Iterations = 441
input/g43.rud	|V| = 1000	|E| = 9990	Greedy-2 Cut Value = 5409		Local Cut Value = 6379	Local Search Iterations = 423
input/g44.rud	|V| = 1000	|E| = 9990	Greedy-2 Cut Value = 5359		Local Cut Value = 6397	Local Search Iterations = 455
input/g44.rud	|V| = 1000	|E| = 9990	Greedy-1 Cut Value = 6371		Local Cut Value = 6450	Local Search Iterations = 55
input/g46.rud	|V| = 1000	|E| = 9990	Greedy-2 Cut Value = 5364		Local Cut Value = 6453	Local Search Iterations = 460
input/g4.rud	|V| = 800	|E| = 19176	Greedy-2 Cut Value = 9842		Local Cut Value = 11381	Local Search Iterations = 549
input/g3.rud	|V| = 800	|E| = 19176	Greedy-2 Cut Value = 9853		Local Cut Value = 11338	Local Search Iterations = 572
input/g1.rud	|V| = 800	|E| = 19176	Greedy-2 Cut Value = 9832		Local Cut Value = 11322	Local Search Iterations = 546
input/g2.rud	|V| = 800	|E| = 19176	Greedy-2 Cut Value = 9887		Local Cut Value = 11369	Local Search Iterations = 495
input/g34.rud	|V| = 2000	|E| = 4000	Greedy-2 Cut Value = 795		Local Cut Value = 1087	Local Search Iterations = 263
input/g33.rud	|V| = 2000	|E| = 4000	Greedy-2 Cut Value = 891		Local Cut Value = 1178	Local Search Iterations = 242
input/g5.rud	|V| = 800	|E| = 19176	Greedy-2 Cut Value = 9898		Local Cut Value = 11345	Local Search Iterations = 540
input/g32.rud	|V| = 2000	|E| = 4000	Greedy-2 Cut Value = 890		Local Cut Value = 1150	Local Search Iterations = 256
input/g36.rud	|V| = 2000	|E| = 11766	Greedy-2 Cut Value = 6592		Local Cut Value = 7285	Local Search Iterations = 409
input/g38.rud	|V| = 2000	|E| = 11779	Greedy-2 Cut Value = 6543		Local Cut Value = 7296	Local Search Iterations = 402
input/g35.rud	|V| = 2000	|E| = 11778	Greedy-2 Cut Value = 6621		Local Cut Value = 7318	Local Search Iterations = 390
input/g41.rud	|V| = 2000	|E| = 11785	Greedy-2 Cut Value = 833		Local Cut Value = 1895	Local Search Iterations = 498
input/g37.rud	|V| = 2000	|E| = 11785	Greedy-2 Cut Value = 6559		Local Cut Value = 7349	Local Search Iterations = 433
input/g39.rud	|V| = 2000	|E| = 11778	Greedy-2 Cut Value = 744		Local Cut Value = 1990	Local Search Iterations = 569
input/g42.rud	|V| = 2000	|E| = 11779	Greedy-2 Cut Value = 924		Local Cut Value = 2093	Local Search Iterations = 554
input/g40.rud	|V| = 2000	|E| = 11766	Greedy-2 Cut Value = 800		Local Cut Value = 2036	Local Search Iterations = 577
input/g32.rud	|V| = 2000	|E| = 4000	Greedy-1 Cut Value = 1225		Local Cut Value = 1251	Local Search Iterations = 13
input/g13.rud	|V| = 800	|E| = 1600	Semi-Greedy-2 Cut Value = 364		Local Cut Value = 481	Local Search Iterations = 102	GRASP Iterations = 50	GRASP Cut Value = 501
input/g33.rud	|V| = 2000	|E| = 4000	Greedy-1 Cut Value = 1207		Local Cut Value = 1223	Local Search Iterations = 8
input/g12.rud	|V| = 800	|E| = 1600	Semi-Greedy-2 Cut Value = 352		Local Cut Value = 459	Local Search Iterations = 97	GRASP Iterations = 50	GRASP Cut Value = 482
input/g34.rud	|V| = 2000	|E| = 4000	Greedy-1 Cut Value = 1211		Local Cut Value = 1233	Local Search Iterations = 11
input/g11.rud	|V| = 800	|E| = 1600	Semi-Greedy-2 Cut Value = 355		Local Cut Value = 468	Local Search Iterations = 101	GRASP Iterations = 50	GRASP Cut Value = 494
input/g37.rud	|V| = 2000	|E| = 11785	Greedy-1 Cut Value = 7315		Local Cut Value = 7443	Local Search Iterations = 88
input/g28.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 656		Local Cut Value = 2761	Local Search Iterations = 871
input/g38.rud	|V| = 2000	|E| = 11779	Greedy-1 Cut Value = 7307		Local Cut Value = 7426	Local Search Iterations = 89
input/g31.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 611		Local Cut Value = 2790	Local Search Iterations = 939
input/g42.rud	|V| = 2000	|E| = 11779	Greedy-1 Cut Value = 2117		Local Cut Value = 2186	Local Search Iterations = 52
input/g30.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 870		Local Cut Value = 2856	Local Search Iterations = 855
input/g35.rud	|V| = 2000	|E| = 11778	Greedy-1 Cut Value = 7334		Local Cut Value = 7441	Local Search Iterations = 77
input/g41.rud	|V| = 2000	|E| = 11785	Greedy-1 Cut Value = 2052		Local Cut Value = 2120	Local Search Iterations = 47
input/g36.rud	|V| = 2000	|E| = 11766	Greedy-1 Cut Value = 7273		Local Cut Value = 7401	Local Search Iterations = 97
input/g39.rud	|V| = 2000	|E| = 11778	Greedy-1 Cut Value = 2034		Local Cut Value = 2134	Local Search Iterations = 75
input/g24.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 12811		Local Cut Value = 12944	Local Search Iterations = 77
input/g25.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 12831		Local Cut Value = 12950	Local Search Iterations = 70
input/g29.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 722		Local Cut Value = 2817	Local Search Iterations = 907
input/g23.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 12785		Local Cut Value = 12937	Local Search Iterations = 81
input/g40.rud	|V| = 2000	|E| = 11766	Greedy-1 Cut Value = 2042		Local Cut Value = 2123	Local Search Iterations = 53
input/g22.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 12747		Local Cut Value = 12943	Local Search Iterations = 105
input/g27.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 836		Local Cut Value = 2851	Local Search Iterations = 929
input/g26.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 12818		Local Cut Value = 12958	Local Search Iterations = 81
input/g28.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 2635		Local Cut Value = 2847	Local Search Iterations = 119
input/g30.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 2718		Local Cut Value = 2937	Local Search Iterations = 126
input/g29.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 2724		Local Cut Value = 2945	Local Search Iterations = 119
input/g27.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 2707		Local Cut Value = 2923	Local Search Iterations = 129
input/g22.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 10902		Local Cut Value = 12785	Local Search Iterations = 805
input/g23.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 10771		Local Cut Value = 12737	Local Search Iterations = 814
input/g31.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 2668		Local Cut Value = 2931	Local Search Iterations = 158
input/g50.rud	|V| = 3000	|E| = 6000	Greedy-2 Cut Value = 4149		Local Cut Value = 4817	Local Search Iterations = 309
input/g11.rud	|V| = 800	|E| = 1600	Randomized Cut Value = 17		Local Cut Value = 427	Local Search Iterations = 182
input/g25.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 10739		Local Cut Value = 12876	Local Search Iterations = 924
input/g26.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 10748		Local Cut Value = 12780	Local Search Iterations = 873
input/g12.rud	|V| = 800	|E| = 1600	Randomized Cut Value = -4		Local Cut Value = 417	Local Search Iterations = 186
input/g48.rud	|V| = 3000	|E| = 6000	Greedy-2 Cut Value = 4163		Local Cut Value = 4927	Local Search Iterations = 358
input/g49.rud	|V| = 3000	|E| = 6000	Greedy-2 Cut Value = 4177		Local Cut Value = 4959	Local Search Iterations = 357
input/g13.rud	|V| = 800	|E| = 1600	Randomized Cut Value = 20		Local Cut Value = 441	Local Search Iterations = 186
input/g16.rud	|V| = 800	|E| = 4672	Randomized Cut Value = 2329		Local Cut Value = 2909	Local Search Iterations = 268
input/g17.rud	|V| = 800	|E| = 4667	Randomized Cut Value = 2331		Local Cut Value = 2906	Local Search Iterations = 271
input/g14.rud	|V| = 800	|E| = 4694	Randomized Cut Value = 2349		Local Cut Value = 2922	Local Search Iterations = 262
input/g24.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 10730		Local Cut Value = 12808	Local Search Iterations = 883
input/g15.rud	|V| = 800	|E| = 4661	Randomized Cut Value = 2325		Local Cut Value = 2906	Local Search Iterations = 270
input/g19.rud	|V| = 800	|E| = 4661	Randomized Cut Value = -52		Local Cut Value = 741	Local Search Iterations = 329
input/g21.rud	|V| = 800	|E| = 4667	Randomized Cut Value = -32		Local Cut Value = 773	Local Search Iterations = 330
input/g18.rud	|V| = 800	|E| = 4694	Randomized Cut Value = 32		Local Cut Value = 830	Local Search Iterations = 322
input/g20.rud	|V| = 800	|E| = 4672	Randomized Cut Value = -20		Local Cut Value = 777	Local Search Iterations = 326
input/g19.rud	|V| = 800	|E| = 4661	Semi-Greedy-2 Cut Value = 284		Local Cut Value = 745	Local Search Iterations = 223	GRASP Iterations = 50	GRASP Cut Value = 797
