input/g7.rud	|V| = 800	|E| = 19176	Greedy-2 Cut Value = 394		Local Cut Value = 1855	Local Search Iterations = 561
input/g53.rud	|V| = 1000	|E| = 5914	Greedy-2 Cut Value = 3221		Local Cut Value = 3678	Local Search Iterations = 230
input/g54.rud	|V| = 1000	|E| = 5916	Greedy-2 Cut Value = 3185		Local Cut Value = 3661	Local Search Iterations = 232
input/g51.rud	|V| = 1000	|E| = 5909	Greedy-2 Cut Value = 3222		Local Cut Value = 3685	Local Search Iterations = 233
input/g44.rud	|V| = 1000	|E| = 9990	Greedy-2 Cut Value = 5462		Local Cut Value = 6391	Local Search Iterations = 408
input/g52.rud	|V| = 1000	|E| = 5916	Greedy-2 Cut Value = 3266		Local Cut Value = 3684	Local Search Iterations = 204
input/g45.rud	|V| = 1000	|E| = 9990	Greedy-2 Cut Value = 5420		Local Cut Value = 6412	Local Search Iterations = 403
input/g43.rud	|V| = 1000	|E| = 9990	Greedy-2 Cut Value = 5596		Local Cut Value = 6394	Local Search Iterations = 356
input/g47.rud	|V| = 1000	|E| = 9990	Greedy-2 Cut Value = 5458		Local Cut Value = 6394	Local Search Iterations = 379
input/g46.rud	|V| = 1000	|E| = 9990	Greedy-2 Cut Value = 5415		Local Cut Value = 6449	Local Search Iterations = 427
input/g33.rud	|V| = 2000	|E| = 4000	Greedy-1 Cut Value = 1207		Local Cut Value = 1223	Local Search Iterations = 8
input/g34.rud	|V| = 2000	|E| = 4000	Greedy-1 Cut Value = 1211		Local Cut Value = 1233	Local Search Iterations = 11
input/g32.rud	|V| = 2000	|E| = 4000	Greedy-1 Cut Value = 1225		Local Cut Value = 1251	Local Search Iterations = 13
input/g38.rud	|V| = 2000	|E| = 11779	Greedy-1 Cut Value = 7307		Local Cut Value = 7426	Local Search Iterations = 89
input/g37.rud	|V| = 2000	|E| = 11785	Greedy-1 Cut Value = 7315		Local Cut Value = 7443	Local Search Iterations = 88
input/g35.rud	|V| = 2000	|E| = 11778	Greedy-1 Cut Value = 7334		Local Cut Value = 7441	Local Search Iterations = 77
input/g36.rud	|V| = 2000	|E| = 11766	Greedy-1 Cut Value = 7273		Local Cut Value = 7401	Local Search Iterations = 97
input/g42.rud	|V| = 2000	|E| = 11779	Greedy-1 Cut Value = 2117		Local Cut Value = 2186	Local Search Iterations = 52
input/g40.rud	|V| = 2000	|E| = 11766	Greedy-1 Cut Value = 2042		Local Cut Value = 2123	Local Search Iterations = 53
input/g41.rud	|V| = 2000	|E| = 11785	Greedy-1 Cut Value = 2052		Local Cut Value = 2120	Local Search Iterations = 47
input/g39.rud	|V| = 2000	|E| = 11778	Greedy-1 Cut Value = 2034		Local Cut Value = 2134	Local Search Iterations = 75
input/g26.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 12818		Local Cut Value = 12958	Local Search Iterations = 81
input/g24.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 12811		Local Cut Value = 12944	Local Search Iterations = 77
input/g30.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 2718		Local Cut Value = 2937	Local Search Iterations = 126
input/g23.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 12785		Local Cut Value = 12937	Local Search Iterations = 81
input/g25.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 12831		Local Cut Value = 12950	Local Search Iterations = 70
input/g22.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 12747		Local Cut Value = 12943	Local Search Iterations = 105
input/g27.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 2707		Local Cut Value = 2923	Local Search Iterations = 129
input/g29.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 2724		Local Cut Value = 2945	Local Search Iterations = 119
input/g31.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 2668		Local Cut Value = 2931	Local Search Iterations = 158
input/g34.rud	|V| = 2000	|E| = 4000	Greedy-2 Cut Value = 561		Local Cut Value = 1057	Local Search Iterations = 227
input/g28.rud	|V| = 2000	|E| = 19990	Greedy-1 Cut Value = 2635		Local Cut Value = 2847	Local Search Iterations = 119
input/g38.rud	|V| = 2000	|E| = 11779	Greedy-2 Cut Value = 6398		Local Cut Value = 7346	Local Search Iterations = 488
input/g33.rud	|V| = 2000	|E| = 4000	Greedy-2 Cut Value = 523		Local Cut Value = 1021	Local Search Iterations = 228
input/g37.rud	|V| = 2000	|E| = 11785	Greedy-2 Cut Value = 6422		Local Cut Value = 7343	Local Search Iterations = 459
input/g32.rud	|V| = 2000	|E| = 4000	Greedy-2 Cut Value = 585		Local Cut Value = 1079	Local Search Iterations = 228
input/g36.rud	|V| = 2000	|E| = 11766	Greedy-2 Cut Value = 6411		Local Cut Value = 7375	Local Search Iterations = 485
input/g35.rud	|V| = 2000	|E| = 11778	Greedy-2 Cut Value = 6393		Local Cut Value = 7341	Local Search Iterations = 480
input/g50.rud	|V| = 3000	|E| = 6000	Greedy-1 Cut Value = 5879		Local Cut Value = 5879	Local Search Iterations = 0
input/g42.rud	|V| = 2000	|E| = 11779	Greedy-2 Cut Value = 992		Local Cut Value = 2014	Local Search Iterations = 468
input/g26.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 11027		Local Cut Value = 12838	Local Search Iterations = 785
input/g39.rud	|V| = 2000	|E| = 11778	Greedy-2 Cut Value = 1016		Local Cut Value = 2010	Local Search Iterations = 465
input/g48.rud	|V| = 3000	|E| = 6000	Greedy-1 Cut Value = 5999		Local Cut Value = 5999	Local Search Iterations = 0
input/g40.rud	|V| = 2000	|E| = 11766	Greedy-2 Cut Value = 907		Local Cut Value = 2004	Local Search Iterations = 477
input/g41.rud	|V| = 2000	|E| = 11785	Greedy-2 Cut Value = 872		Local Cut Value = 1960	Local Search Iterations = 477
input/g24.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 10893		Local Cut Value = 12783	Local Search Iterations = 811
